l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,336216247,277025756,138000,3,line,,138kV transmission line,Cleveland Public Power,7342.0,,,,,
2,336216247,335531164,138000,3,line,,Ninemile - Collinwood 138kV transmission line,Cleveland Public Power,425.0,,,,,
3,82714115,87965397,138000,,line,,,ATSI,10978.0,,,,,
4,82714115,86821374,138000,,line,,,ATSI,11035.0,,,,,
5,90528772,90686450,138000,,line,,138kV transmission line,,4582.0,,,,,
6,90528772,90528784,138000,6,line,,Torrey - Canton Central 138 kV transmission line,,5828.0,,,,,
7,317313039,332247210,138000,3,line,,Newcomerstown-South Coshocton 138 kV line,,23070.0,,,,,
8,317313039,332242483,138000,6,line,,Newcomerstown-Hillview 138kV line-Hillview-West New Philadelphia 138kV line,,27959.0,,,,,
9,317313039,332231133,138000,6,line,,-Newcomerstown-Hillview 138kV line,,3537.0,,,,,
10,90528784,233575100,138000,6,line,,Windsor - Canton 138 kV transmission line,,31658.0,,,,,
11,90528784,90522899,138000,3,line,,-138 kV transmission line,,5924.0,,,,,Yes
12,335520810,87918569,138000,3,line,,-Kelly tap 138kV transmission line,ATSI,55987.0,,,,,Yes
13,284168410,237166879,138000,3,line,,Wayview - West Canton 138 kV transmission line-Dale - West Canton 138 kV transmission line,,5801.0,,,,,Yes
14,284168410,267606422,138000,3,line,,Wayview - West Canton 138 kV transmission line-South Akron - Dale 138 kV transmission line-Dale - West Canton 138 kV transmission line,,27479.0,,,,,Yes
15,284168410,283321003,138000,3,line,,Wayview - West Canton 138 kV transmission line-Dale tap 138 kV transmission line-Dale - West Canton 138 kV transmission line,,15535.0,,,,,Yes
16,284168410,284168388,138000,3,line,,Wayview - West Canton 138 kV transmission line-Belden Village tap 138 kV transmission line,,2939.0,,,,,Yes
17,284168410,239148127,138000,3,line,,Wayview - West Canton 138 kV transmission line-Promway tap 138 kV transmission line,,2036.0,,,,,
18,284168410,284168419,138000,3,line,,-138 kV transmission line,,2861.0,,,,,Yes
19,88017945,86821374,138000,,line,,,ATSI,22323.0,,,,,
20,103765534,103655227,138000,,line,,,AEP,25136.0,,,,,
21,103765534,38418037,138000,,line,,,AEP,7097.0,,,,,
22,89387039,179523700,138000,3,line,60,,Dayton Power & Light,5628.0,,,,,Yes
23,284367392,94174196,23000,3,line,60,-Babb - West Akron 138kV transmission line-West Akron - Aetna 138kV transmission line,ATSI,22018.0,,,,,Yes
24,284367392,287996478,23000,3,line,60,-West Akron - Aetna 138kV transmission line,ATSI,19611.0,,,,,Yes
25,284367392,176727205,23000,3,line,60,-West Akron - Aetna 138kV transmission line-Chamberlin-West Akron 138kV line,ATSI,40222.0,,,,,Yes
26,284367392,90153416,23000,3,line,60,-West Akron - Aetna 138kV transmission line,ATSI,8635.0,,,,,Yes
27,284367392,284363542,23000,3,line,,,ATSI,6997.0,,,,,Yes
28,333443367,90178462,138000,3,line,60,East Akron - Hanna 138 kV transmission line-East Akron - Hanna 138kV transmission line-Old Forge tap 138 kV transmission line,ATSI,24913.0,,,,,Yes
29,333443367,90429289,138000,3,line,60,East Akron - West Ravenna 138 kV transmission line-East Akron - Hanna 138 kV transmission line-Old Forge tap 138 kV transmission line,ATSI,33165.0,,,,,
30,104124457,138307533,138000,,line,,West Millersport - West Hebron 138kV transmission line-South Baltimore - West Millersport 138kV transmission line-South Baltimore - West Lancaster 138kV transmission line,AEP,33084.0,,,,,
31,104124457,104139670,138000,,line,,West Hebron - Kirk 138kV transmission line,AEP,10116.0,,,,,
32,27668010,27667833,138000,3,line,60,,,9471.0,,,,,Yes
33,33168430,33170755,138000,3,line,60,,,53464.0,,,,,Yes
34,164380424,283909392,138000,6,line,,Firestone tap 138 kV transmission line-Star - Urban 138 kV transmission line,,6762.0,,,,,
35,87818290,87792533,138000,3,line,,,ATSI,2140.0,,,,,Yes
36,332242483,331069702,138000,6,line,,-West New Philadelphia-Dover Tap 138kV line,,7013.0,,,,,
37,333934857,144303867,138000,3,line,,East Wooster - Ampor 138 kV transmission line,,13711.0,,,,,
38,336603192,88385976,138000,3,line,,-138kV transmission line,Cleveland Public Power,8971.0,,,,,Yes
39,336603192,277025756,138000,3,line,,138kV transmission line,Cleveland Public Power,10613.0,,,,,Yes
40,336603192,336603124,138000,3,line,,138kV transmission line,Cleveland Public Power,4879.0,,,,,Yes
41,286009401,192761817,138000,3,line,,-West Millersburg - Wooster 138 kV transmission line,,24436.0,,,,,
42,286009401,333675143,138000,3,line,,-South Millersburg - West Millersburg 138 kV transmission line,,6001.0,,,,,
43,28041786,75563698,138000,,line,,,Dayton,11434.0,,,,,
44,87783485,87783488,138000,6,line,,,,204.0,,,,,
45,287996478,287996043,138000,3,line,,,,3554.0,,,,,Yes
46,287996478,94197483,138000,3,line,,,,5545.0,,,,,
47,87783488,87748581,138000,3,line,,,ATSI,4739.0,,,,,Yes
48,87783488,87783518,138000,3,line,,,,249.0,,,,,Yes
49,164414027,332955468,138000,3,line,,West Dover - Bethel Church 138kV transmission line-Strasburg-West Dover 138kV line-Bethel Church tap 138 kV transmission line,AEP Ohio,68027.0,,,,,Yes
50,164414027,332953306,138000,3,line,,Bridgeville tap 138 kV transmission line-West Dover - Bethel Church 138kV transmission line-Strasburg-West Dover 138kV line-Bethel Church - Bridgeville 138kV transmission line,AEP Ohio,81600.0,,,,,Yes
51,164414027,332953304,138000,6,line,,Chandlersville tap 138 kV transmission line-West Dover - Bethel Church 138kV transmission line-Strasburg-West Dover 138kV line-Bridgeville - Chandlersville 138kV transmission line-Bethel Church - Bridgeville 138kV transmission line,AEP Ohio,86087.0,,,,,
52,164414027,164414010,138000,6,line,,-Strasburg-West Dover 138kV line,AEP Ohio,10126.0,,,,,
53,287991890,287991901,138000,3,line,,-Star-West Akron 138kV line,,13477.0,,,,,Yes
54,287991890,288252250,138000,3,line,,-Star-West Akron 138kV line-Star-West Akron 138kV,,14771.0,,,,,Yes
55,287991890,86822197,138000,3,line,,-Star-West Akron 138kV line,,24692.0,,,,,Yes
56,38009940,104146297,138000,,line,,Kirk - Taylor 138kV transmission line,,10800.0,,,,,
57,87989333,86821374,138000,,line,,,ATSI,14162.0,,,,,
58,333139546,333438890,138000,3,line,,-East Akron - Sammis 138 kV transmission line,,55232.0,,,,,Yes
59,333139546,98820544,138000,3,line,,-East Akron - Sammis 138 kV transmission line,,94015.0,,,,,Yes
60,87783518,336612635,138000,3,line,,,,3172.0,,,,,Yes
61,59450467,90686450,138000,3,line,,-138kV transmission line-Bluebell - Canton Central 138 kV transmission line,,12069.0,,,,,Yes
62,59450467,192761820,138000,3,line,,-Torrey - Wooster 138 kV transmission line-138kV transmission line-Bluebell - Canton Central 138 kV transmission line,,46083.0,,,,,Yes
