n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
375111172,-21.8666333644,64.087103304,substation,0,,,,
223455150,-21.868936362,64.0912768762,sub_station,132000,,Aðveitustöð Hnoðraholti,OR,
234447525,-21.9452345623,64.0456601377,substation,0,,,,
233727341,-21.7172085583,64.5551712907,substation,132000,,,Landsnet,
236463076,-21.073267078,65.1299600345,substation,132000,,,Landsnet,
82333469,-21.7447012072,64.389021183,substation,220000,,,Landsnet,
234450450,-21.2455582009,64.1277357772,substation,0,,,,
234450451,-21.5323365227,64.1803496508,sub_station,0,,,,
234014894,-22.6976760459,63.8327594941,sub_station,132000,,,,
234014898,-22.4741052206,63.9181931883,sub_station,132000,,,,
82332090,-21.9724608741,64.0403151946,substation,132000,,220kV Þorlákshöfn,Landsnet,Yes
172213802,-21.8966123924,65.4829882948,substation,132000,,,Landsnet,
234013513,-23.1659008976,65.7758229993,substation,132000,,,,
197149743,-21.7109575675,65.1927189719,substation,132000,,,Landsnet,
234015052,-22.5399856017,63.9702793628,sub_station,132000,,,,
206776085,-18.0325655433,63.8202996429,substation,132000,,,,
365736566,-19.1436263748,64.1697758444,substation,0,,,,
82332087,-21.7057191406,64.1044943914,substation,132000,,220kV Hvolsvöllur,Landsnet,Yes
233002936,-21.0047947441,64.0876858412,substation,132000,,,Landsnet,Yes
234450453,-21.7461579893,64.1461465865,substation,0,,,,
232582084,-19.4879169977,65.5475505471,substation,132000,,,,
218665429,-19.8194874823,65.4158060429,substation,132000,,,,
232837630,-20.2208614087,65.6226947893,substation,132000,,,,
88300245,-21.7503778337,64.1472206391,sub_station,132000,,,,
83055341,-15.1516398859,64.3051683285,substation,132000,,,,
231961073,-14.5702417297,65.0553906658,substation,132000,,,,
365742821,-19.6214759941,64.1684378918,substation,0,,,,
170665138,-19.8346799557,64.1072310549,substation,220000,,,,
228904429,-22.01890156,64.0480657453,sub_station,220000,,,,
209795023,-21.7824344126,64.3617117576,substation,220000,,,,
233730619,-21.7898346555,64.3576525571,substation,220000,,,,
