l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,248961031,46522891,115000,3,line,60,,,11574.0,,,,,
2,248961031,35153930,115000,3,line,60,,,10492.0,,,,,
3,369029128,369027967,115000,3,line,,,,3442.0,,,,,
4,35153930,35154188,115000,3,line,60,,,8442.0,,,,,
5,35153930,52524667,115000,3,line,60,,,2831.0,,,,,
6,35153930,35153891,115000,3,line,60,,,2290.0,,,,,
7,35153930,173306012,115000,3,line,60,,,201.0,,,,,
8,35153930,100789853,115000,3,line,60,,,10435.0,,,,,
9,35153930,52518017,115000,6,line,60,,,4766.0,,,,,Yes
10,35153930,35153824,115000,3,line,60,,,3996.0,,,,,
11,169492491,169066260,230000,6,line,60,,,2596.0,,,,,Yes
12,240986124,240986125,115000,3,line,,,,5147.0,,,,,
13,240986124,240988993,115000,3,line,,,,4415.0,,,,,
14,240986125,79638684,115000,3,line,,,,2670.0,,,,,
15,256245774,256241611,115000,3,line,60,115kV Power Line,,1269.0,,,,,
16,256245774,35127317,115000,6,line,60,,,2248.0,,,,,Yes
17,35127317,35143773,115000,3,line,60,,,4361.0,,,,,
18,35127317,260223890,115000,3,line,60,,,3470.0,,,,,
19,35127317,260207736,115000,3,line,60,,,6591.0,,,,,
20,35127317,256241611,115000,3,line,60,-115kV Power Line,,5115.0,,,,,
21,245086239,206943782,115000,3,line,60,,,3754.0,,,,,
22,245086239,244910205,115000,3,line,60,,,6389.0,,,,,
23,102156326,169680694,115000,3,line,60,,,5498.0,,,,,
24,169759069,440165625,115000,3,line,60,,,11783.0,,,,,
25,40794150,42856326,115000,3,line,,,,11850.0,,,,,
26,40794150,242429865,115000,3,line,,,,8008.0,,,,,
27,245086229,206943782,115000,3,line,60,,,3363.0,,,,,
28,245086229,164769529,115000,3,line,60,,,3009.0,,,,,
29,256243779,256243787,115000,3,line,60,115kV Power Line,,322.0,,,,,
30,256243779,89487800,115000,3,line,60,115kV Power Line,,1413.0,,,,,
31,369035341,369035345,115000,3,line,,,,35.0,,,,,
32,359872525,259158359,115000,3,line,60,,,11928.0,,,,,
33,369035345,358284226,115000,3,line,,,,7397.0,,,,,
34,369035345,240079253,115000,3,line,,,,996.0,,,,,
35,291999830,173061717,115000,6,line,,,,29521.0,,,,,Yes
36,291999830,291999831,115000,3,line,,,,21425.0,,,,,
37,35143773,89487800,115000,3,line,60,115kV Power Line,,3243.0,,,,,
38,41771102,368876304,115000,3,line,,,,15711.0,,,,,
39,41771102,41770978,230000,6,line,,,,48827.0,,,,,Yes
40,41771102,358281162,115000,3,line,,,,1155.0,,,,,
41,41771102,41772668,115000,3,line,,,,22554.0,,,,,
42,254871649,254871612,115000,3,line,60,,,5761.0,,,,,
43,254871649,254758018,115000,3,line,60,,,3691.0,,,,,
44,36968547,65494013,115000,6,line,60,,,36621.0,,,,,Yes
45,36968547,60274519,115000,3,line,60,,,42112.0,,,,,
46,36968547,169680726,115000,3,line,60,,,13445.0,,,,,
47,36968547,34859714,115000,6,line,60,,,14275.0,,,,,Yes
48,36968547,35306137,115000,6,line,60,,,3858.0,,,,,Yes
49,36968547,36968638,115000,6,line,60,,,2312.0,,,,,Yes
50,258217661,258217656,115000,6,line,60,,,258.0,,,,,Yes
51,258217661,258217663,115000,3,line,60,,,137.0,,,,,
52,255357045,89383689,115000,3,line,60,,,12215.0,,,,,
53,42793078,40524142,115000,3,line,,,,11282.0,,,,,
54,260224365,89765009,115000,3,line,60,-115kV,,5573.0,,,,,
55,52037754,52037814,115000,3,line,,,,392.0,,,,,
56,52037754,257045472,115000,3,line,60,,,3159.0,,,,,
57,52037754,40793898,115000,6,line,,,,26495.0,,,,,Yes
58,52037754,213562479,115000,3,line,,,,24560.0,,,,,
59,52037754,116174102,115000,3,line,,,,813.0,,,,,
60,52037754,244238046,115000,3,line,,,,18103.0,,,,,
61,244910205,206943781,115000,3,line,60,,,6695.0,,,,,
62,218017919,35125798,115000,6,line,,,,12003.0,,,,,Yes
63,218017919,34073178,115000,6,line,,,,7417.0,,,,,Yes
64,41293960,34859714,115000,6,line,60,,,13847.0,,,,,Yes
65,41293960,38341642,115000,6,line,60,,,6695.0,,,,,Yes
66,41293960,169680694,115000,6,line,60,,,7441.0,,,,,Yes
67,179550348,37419357,115000,3,line,,,,75860.0,,,,,
68,179550348,251032259,115000,6,line,,,,61508.0,,,,,Yes
69,179550348,251032577,115000,6,line,,,,61157.0,,,,,Yes
70,179550348,171090399,115000,3,line,,,,79426.0,,,,,
71,248416962,75322835,115000,3,cable,60,,,548.0,,,,,
72,248416962,214963811,115000,3,line,60,,,1499.0,,,,,
73,79638680,37058280,115000,3,line,,,,3674.0,,,,,
74,79638680,35125800,115000,3,line,,,,5193.0,,,,,
75,254881946,51612830,115000,3,line,60,,,1814.0,,,,,
76,254881946,208507871,115000,3,line,60,,,1590.0,,,,,
77,103489693,170176222,115000,3,line,60,,Bonneville Power Administration,66209.0,,,,,
78,103489693,169384549,230000,6,line,60,,Bonneville Power Administration,24505.0,,,,,Yes
79,254881950,256397543,115000,3,line,60,,,14977.0,,,,,
80,233699493,166748905,115000,6,line,,,,2089.0,,,,,Yes
81,233699493,235576344,115000,6,line,,,,4706.0,,,,,Yes
82,233699493,235692643,115000,6,line,,,,3770.0,,,,,Yes
83,233699493,233699802,115000,6,line,,,,4796.0,,,,,Yes
84,41429160,35398801,115000,,line,,,,8379.0,,,,,
85,41429160,167561902,115000,3,line,,,,56117.0,,,,,
86,35285169,37046545,115000,6,cable,,,,4046.0,,,,,Yes
87,92831922,146296043,115000,3,line,60,,,7965.0,,,,,
88,239016118,41399453,115000,6,line,,,,5145.0,,,,,Yes
89,239016118,102717706,115000,3,line,,,,7057.0,,,,,
90,239016118,39701513,115000,6,line,,,,11581.0,,,,,Yes
91,239016118,239137902,115000,3,line,,,,20170.0,,,,,
92,230500543,230494513,115000,6,line,,,,13094.0,,,,,Yes
93,35877068,259455311,115000,6,line,60,,,57139.0,,,,,Yes
94,47413470,79638684,115000,3,line,,,,3867.0,,,,,
95,242348070,240079253,115000,3,line,,,,16622.0,,,,,
96,256397543,243583494,115000,3,line,60,,,1343.0,,,,,
97,244650221,206792157,115000,3,line,,,,7003.0,,,,,
98,231735544,231736568,115000,3,line,,,,4652.0,,,,,
99,231735544,89357731,115000,6,line,,,,3336.0,,,,,Yes
