l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,161270797,95894638,110000,6,line,,,Vector,7735.0,,,,,Yes
2,400732687,173729963,110000,3,line,,,Eastland Networks,71526.0,,,,,
3,167434770,270536018,110000,3,line,,Karapiro-Te Awamutu 110kV,Transpower New Zealand,22093.0,,,,,
4,167425043,410151576,110000,3,line,,-Bunnythorpe-Ongarue 110kV,Transpower New Zealand,78578.0,,,,,
5,167425043,367205270,110000,3,line,,Bunnythorpe-Ongarue 110kV,Transpower New Zealand,39238.0,,,,,
6,168951331,93844343,110000,3,line,,,,70510.0,,,,,
7,232293420,413551915,110000,6,line,,,,34674.0,,,,,Yes
8,232293420,93419961,110000,6,line,,,Transpower New Zealand,34081.0,,,,,
9,187865148,272523195,110000,6,line,,-Arapuni-Hangatiki,Transpower New Zealand,54630.0,,,,,Yes
10,168231493,231527208,110000,3,line,,,,26179.0,,,,,
11,168231493,95048289,110000,6,line,,,Transpower New Zealand,105952.0,,,,,Yes
12,168231493,203567516,110000,6,line,,,,48609.0,,,,,Yes
13,168231493,167705930,110000,3,line,,,,37091.0,,,,,
14,90092619,224937549,110000,6,line,,-Gore-Invercargill 110kV-Brydone deviation 110kV,Transpower New Zealand,13914.0,,,,,Yes
15,167285336,367205270,110000,3,line,,-Bunnythorpe-Ongarue 110kV,Transpower New Zealand,70627.0,,,,,
16,95048289,167705537,110000,3,line,,-Kikiwa-Stoke B (110kV),Transpower New Zealand,52884.0,,,,,
17,95048289,167705930,110000,3,line,,,Transpower New Zealand,53595.0,,,,,
18,87338082,270022030,110000,3,line,,,Transpower New Zealand,36266.0,,,,,
19,87338082,140103942,110000,3,line,,,Transpower New Zealand,17792.0,,,,,
20,174382184,87894783,110000,6,line,,Waihou-Waikino 110kV,Transpower,20286.0,,,,,
21,174382184,146612611,110000,6,line,,Kopu-Waikino 110kV,Transpower New Zealand,33216.0,,,,,Yes
22,218862188,413796046,110000,6,line,,Balclutha deviation 110kV-Gore-Halfway Bush 110kV,Transpower New Zealand,52147.0,,,,,Yes
23,26671244,51867062,110000,6,line,,Henderson-Hepburn Road,Transpower New Zealand,6583.0,,,,,
24,26671244,168228811,110000,6,line,,-Henderson-Maungatapere 110kV,Transpower New Zealand,69189.0,,,,,
25,410151576,272523195,110000,3,line,,-Arapuni-Ongarue,Transpower New Zealand,91475.0,,,,,
26,93836457,93836458,110000,6,line,,-Carrington Street-Huirangi 110kV,Transpower New Zealand,15283.0,,,,,Yes
27,340501677,94053861,110000,6,line,,Hamilton-Karapiro 110kV,Transpower New Zealand,18976.0,,,,,
28,340501677,270536018,110000,6,line,,-Hamilton-Karapiro 110kV,Transpower New Zealand,7885.0,,,,,Yes
29,93836463,93836458,110000,12,line,,Carrington Street-New Plymouth 110kV-,Transpower New Zealand,10752.0,,,,,Yes
30,168096434,367194918,110000,6,line,,,,47903.0,,,,,Yes
31,168096434,93419961,110000,6,line,,,,45077.0,,,,,Yes
32,180636348,101442986,110000,6,line,,Kensington-Maungatapere 110kV,Northpower,14121.0,,,,,Yes
33,97334973,160708893,110000,6,line,,-Kaitimako-Tauranga 110kV,Transpower New Zealand,12335.0,,,,,Yes
34,97334973,119877500,110000,3,line,,,,9198.0,,,,,Yes
35,75609279,410455856,110000,6,line,,Mangere-Otahuhu 110kV,Transpower New Zealand,3664.0,,,,,
36,269746976,167285978,110000,3,line,,-Mangamaire-Masterton 110kV,Transpower New Zealand,56420.0,,,,,
37,25176792,95343089,110000,9,line,,,Transpower New Zealand,12508.0,,,,,Yes
38,167285978,269748077,110000,3,line,,Mangamaire-Woodville 110kV,Transpower New Zealand,26375.0,,,,,
39,93713115,29545850,110000,6,line,,-Haywards-Melling 110kV,Transpower New Zealand,9592.0,,,,,Yes
40,260242665,27030962,110000,6,cable,,,,6444.0,,,,,
41,87894783,94053861,110000,6,line,,Hamilton-Waihou 110kV,Transpower New Zealand,43048.0,,,,,Yes
42,140103942,272523195,110000,6,line,,-Arapuni-Kinleith B,Transpower New Zealand,36748.0,,,,,Yes
