l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,33808384,91834998,220000,,line,,,,2290.0,,,,
2,169674290,169514309,220000,3,line,60,,,79858.0,,,,
3,169674290,169674285,220000,3,line,60,,,9284.0,,,,
4,169674290,169674294,220000,3,line,60,,,10728.0,,,,
5,169674290,169674288,220000,3,line,60,,,11754.0,,,,
6,169674290,169674289,220000,3,line,60,,,11998.0,,,,
7,169674290,169326813,220000,3,line,60,,,16272.0,,,,
8,169674290,169402989,220000,3,line,60,,,79853.0,,,,
9,40309253,133585863,220000,3-6,line,60,,,79550.0,,,,
10,40309253,41265171,220000,3-6,line,60,,Southern California Edison,14624.0,,,,
11,40309253,91834998,220000,3-6,line,60,,,64327.0,,,,
12,40309253,27340751,220000,3-6,line,60,,,41284.0,,,,
13,32663174,76344891,220000-0,11,line,0,3 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,5742.0,,,,
14,32663174,184909077,220000-0,11-3,line,0,-3 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,14437.0,,,,
15,169403015,169402989,220000,3,line,60,,,53295.0,,,,
16,169403015,168937751,220000,3-6,line,60,,,49439.0,,,,
17,169403015,168525615,220000,3-6,line,60,,,57063.0,,,,
18,49715848,394895304,220000,3-6,line,60,,Southern California Edison Company,2957.0,,,,
19,49715848,394895298,220000,3-6,line,60,,Southern California Edison Company,3412.0,,,,
20,77452171,77452160,220000,3,line,,,,76.0,,,,
21,78797580,66157642,220000,6,line,60,,Southern California Edison Company,11272.0,,,,
22,78797580,66209607,220000,6,line,60,,Southern California Edison Company,8023.0,,,,
23,61960845,64161681,220000,3-6,line,60,,Southern California Edison,5056.0,,,,
24,61960845,65596865,220000,6,line,60,,Southern California Edison-Southern California Edison Company,14701.0,,,,
25,64161681,59238979,220000,1-3-6,line,,,Southern California Edison,27589.0,,,,
26,172016584,178012055,220000,6,line,,,,11331.0,,,,
27,82160463,67140690,220000,,line,,,Hydro-Québec,20076.0,,,,
28,74839063,44154336,220000,6,line,60,,Southern California Edison Company,7165.0,,,,
29,74839063,66157642,220000,6,line,60,,Southern California Edison Company,15526.0,,,,
30,74839063,65411731,220000,6,line,60,,Southern California Edison-Southern California Edison Company,22574.0,,,,
31,74839063,75206072,220000,3-6,line,60,,Southern California Edison Company,6511.0,,,,
32,182050458,168525650,220000,3,line,60,,,1685.0,,,,
33,168525615,88776835,220000,3,line,60,,,13640.0,,,,
34,168525615,168525650,220000,3,line,60,,,48124.0,,,,
35,168525615,169514309,220000,3,line,60,,,80896.0,,,,
36,32223005,66157642,220000,6,line,60,,Southern California Edison Company,9909.0,,,,
37,32223005,27186594,220000,3-6,line,60,,Southern California Edison,8926.0,,,,
38,32223005,66158393,220000,6,line,60,,Southern California Edison Company,9558.0,,,,
39,32223005,65596865,220000,3-6,line,60,,Southern California Edison Company,15634.0,,,,
40,32223005,62333225,220000,3-6,line,60,,Southern California Edison-Southern California Edison Company,36087.0,,,,
41,29175070,61961948,220000,6,line,,,Southern California Edison,13380.0,,,,
42,76344891,31893410,220000-0,7,line,0,2 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,10508.0,,,,
43,383664682,75206072,220000,3-6,line,60,,Southern California Edison Company,1263.0,,,,
44,383664682,394895298,220000,3,cable,60,,Southern California Edison Company,709.0,,,,
45,27186604,27186594,220000,3,line,60,,,102.0,,,,
46,169674285,169514309,220000,3,line,60,,,79885.0,,,,
47,169674286,169326813,220000,3,line,60,,,7512.0,,,,
48,79440943,66209607,220000,3-6,line,60,,Southern California Edison-Southern California Edison Company,28827.0,,,,
49,79440943,66158393,220000,3-6,line,60,,Southern California Edison,34291.0,,,,
50,79440943,77339440,220000,3-6,line,60,,Southern California Edison,39737.0,,,,
51,79440943,384800363,220000,3-6,line,60,,Southern California Edison,10361.0,,,,
52,77339440,33605206,220000-500000,3-6,line,,,Southern California Edison,10466.0,,,,
53,169674289,169674295,220000,3,line,60,,,102.0,,,,
54,169674289,169674288,220000,3,line,60,,,2704.0,,,,
55,169674289,169326813,220000,3,line,60,,,7151.0,,,,
56,386364446,99599964,220000,3,line,60,,,511.0,,,,
57,86369466,141726016,220000,3-6,line,60,,,76961.0,,,,
58,141726016,164758876,220000-115000,6,line,60,,,79225.0,,,,
59,141726016,81232560,220000,3-6,line,60,,,71281.0,,,,
60,141726016,164758882,220000,3,line,60,,,42577.0,,,,
61,65596865,62333225,220000,3-6,line,60,,Southern California Edison,20523.0,,,,
62,182953197,97171697,220000,3,line,60,,,10516.0,,,,
63,168937751,168937739,220000,3,line,60,,,2018.0,,,,
64,168937751,168937738,220000,3,line,60,,,70.0,,,,
65,66157642,389174036,220000,3-6,line,60,,Southern California Edison,13453.0,,,,
66,27340751,419134986,220000,6,line,60,Moorpark-Ormond Beach,,35261.0,,,,
67,65481169,65411731,220000,6,line,,,,2262.0,,,,
68,61961948,62333225,220000,3-6,line,60,,Southern California Edison,10203.0,,,,
69,164758880,164758876,220000,3,line,60,,,46227.0,,,,
70,64130145,168525650,220000,3-6,line,60,,,19914.0,,,,
71,64130145,91834998,220000,3-6,line,60,,,42964.0,,,,
72,164758882,164758876,220000,3,line,60,,,34996.0,,,,
73,75206115,44154336,220000,3,line,60,,,29.0,,,,
74,37692647,419134986,220000,3,line,60,,,83.0,,,,
75,384800363,384972421,220000,3,line,60,,,977.0,,,,
76,168525650,91834998,220000,3,line,,,,62025.0,,,,
77,168525650,168525614,220000,3-6,line,60,,,2289.0,,,,
78,183255040,183383430,230000,3,line,60,,,10797.0,,,,
79,169787394,61689959,230000,3,line,,,Puget Sound Energy,7276.0,,,,
80,169787394,61692211,230000,3,line,,,Puget Sound Energy,6607.0,,,,
81,169787394,257053872,230000,3,line,,,Puget Sound Energy,5068.0,,,,
82,71516164,71583187,230000-138000,3-6,line,,,,9938.0,,,,
83,71516164,68073269,230000-138000,3-6,line,,,,82180.0,,,,
84,183255047,183255055,230000,3,line,60,,,8534.0,,,,
85,183255047,183255044,230000-115000,3-6,line,60,,,59425.0,,,,
86,166672301,85103397,230000,3,line,60,,,17566.0,,,,
87,107036682,186949692,230000,3-6,line,60,,,2506.0,,,,
88,139788302,165359715,230000,3,line,60,,,278.0,,,,
89,139788302,138615952,230000,3-6,line,60,-230kV transmission line,,2825.0,,,,
90,139788302,186933836,230000,3-6,line,60,,,12523.0,,,,
91,139788302,186933828,230000,3-6,line,60,,,21456.0,,,,
92,139788302,186933833,230000,3-6,line,60,,,21455.0,,,,
93,139788302,186935043,230000,3-6,line,60,,,10958.0,,,,
94,53780495,53342426,230000,3-6,line,,,,24246.0,,,,
95,53780495,53812423,230000,3-6,line,,,,16739.0,,,,
96,172236816,172236804,230000,3-6,line,,,,7354.0,,,,
97,172236816,172236819,230000,3-6,line,,,,4886.0,,,,
98,172236816,165831924,230000,3-6,line,,,,46705.0,,,,
99,35127317,51600069,230000,3-6,line,,,,9848.0,,,,
100,35127317,35126436,230000,6,line,,,,24296.0,,,,
101,66789398,66762814,230000,,line,,,,25400.0,,,,
102,66789398,32334805,230000,,line,,,,16224.0,,,,
103,66789398,32249676,230000,,line,,,,22707.0,,,,
104,171540506,171540474,230000,3,line,,,,4642.0,,,,
105,171540512,171540526,230000,3,line,,,,7381.0,,,,
106,171540512,171540513,230000,3,line,,,,27552.0,,,,
107,171540512,171531630,230000,3,line,,,,36591.0,,,,
108,171540513,171540474,230000,3,line,,,,50197.0,,,,
109,170991651,170296008,230000,3-6,line,,,,44860.0,,,,
110,170991651,160308063,230000,3-6,line,,,,62631.0,,,,
111,170991653,160308063,230000,3,line,,,,55750.0,,,,
112,170991653,170991656,230000,,line,,,,12801.0,,,,
113,171540518,256579730,230000,3,line,,,,1205.0,,,,
114,171540518,52460256,230000,3,line,,,,42746.0,,,,
115,171540518,171571429,230000,3,line,,,,19914.0,,,,
116,171540518,171583088,230000,3,line,,,,29143.0,,,,
117,171540518,171583087,230000,3,line,,,,31303.0,,,,
118,171540518,171583091,230000,3,line,,,,13387.0,,,,
119,171540519,171540528,230000,3,line,,,,5286.0,,,,
120,170991656,170991661,230000,,line,,,,47262.0,,,,
121,186949673,186935880,230000,3-6,line,60,,,8005.0,,,,
122,186949673,186949692,230000,3-6,line,60,,,15463.0,,,,
123,186949673,186949693,230000,3-6,line,60,,,16403.0,,,,
124,186949673,186949672,230000,3,line,60,,,6491.0,,,,
125,170991661,170296008,230000,,line,,,,9440.0,,,,
126,48799790,368386475,230000,3,line,60,,FPL,5642.0,,,,
127,48799790,376950004,230000,3,line,60,,FPL,15959.0,,,,
128,98882909,230720738,230000,3,line,60,,FPL,41932.0,,,,
129,171540528,171540526,230000,3-6,line,,,,15150.0,,,,
130,183461214,183461177,230000-115000,3-6,line,60,,,1887.0,,,,
131,117588022,117384815,230000,3,line,60,,,42666.0,,,,
132,117588022,117388499,230000,3,line,60,,,13694.0,,,,
133,121516041,30734833,230000,,line,,,Duke,527.0,,,,
134,262766648,33839408,230000,3,line,60,,,352.0,,,,
135,186949693,186949697,230000,3,line,60,,,36309.0,,,,
136,186949697,98939040,230000,3,line,60,,,26247.0,,,,
137,182108228,93288988,230000,3-6,line,60,,,130954.0,,,,
138,95305798,71071448,230000,,line,,230kV Transmission Line,,26420.0,,,,
139,95305798,95635618,230000,,line,,230kV Transmission Line,PJM,1839.0,,,,
140,95305798,95635620,230000,,line,,230kV Transmission Line,PJM,5017.0,,,,
141,379183176,149838938,230000,3,line,60,,,1016.0,,,,
142,136134730,93155379,230000,3-6,line,,,,3821.0,,,,
143,136134730,133792426,230000,3-6,line,,,,13456.0,,,,
144,136134730,85691274,230000,3-6,line,60,,JEA,18740.0,,,,
145,136134730,93153974,230000,3-6,line,60,,JEA,16193.0,,,,
146,136134730,93153977,230000,3-6,line,60,,JEA,1730.0,,,,
147,136134730,166846883,230000,3,line,,,,188.0,,,,
148,121520203,120927150,230000,3-6,line,,,,45022.0,,,,
149,121520203,121522792,230000,,line,,Peach Valley - Tiger 230kV transmission line,Duke,25311.0,,,,
150,121520203,58666669,230000,3,line,60,-North Greenville - Tiger 230kV transmission line,Duke,29595.0,,,,
151,121520203,121516573,230000,,line,,Shiloh - Tiger 230kV transmission line,Duke,34559.0,,,,
152,146841676,140224304,230000-138000,3-6,line,60,,FPL,14750.0,,,,
153,185805496,185805499,230000,3,line,60,,,204.0,,,,
154,186723001,165477520,230000,3-6,line,60,,,332.0,,,,
155,186706082,186706069,230000,3,line,60,,,23298.0,,,,
156,186706082,186691344,230000,3,line,60,,,5176.0,,,,
157,162152537,421376694,230000,,line,,,,39154.0,,,,
158,162152537,120676567,230000,,line,,230kV Transmission Line,,51851.0,,,,
159,162152537,159455390,230000,,line,,,,38724.0,,,,
160,64225295,42377520,230000-115000,9-3-6,line,,,,31844.0,,,,
161,64225295,105692127,230000-115000,3-6,line,,,,13389.0,,,,
162,64225295,58672411,230000,9-3-6,line,,,,35593.0,,,,
163,64225295,64341967,230000-115000,9-3-6,line,,,,18811.0,,,,
164,64225295,66112624,230000-115000,3-6,line,,,,4113.0,,,,
165,211058781,179559306,230000,,line,,,Manitoba Hydro,126388.0,,,,
166,41771102,41770978,230000,3,line,,,,48710.0,,,,
167,175833186,175833231,230000,3-6,line,60,,,75321.0,,,,
168,175833186,175784546,230000,3-6,line,60,,,2135.0,,,,
169,175833186,144818449,230000,3,line,60,,,53679.0,,,,
170,186723003,139514782,230000,3-6,line,60,,,2003.0,,,,
171,95789156,94808794,230000,,line,,-230kV transmission line,,35896.0,,,,
