n_id,longitude,latitude,type,voltage,frequency,name,operator
138626912,-90.1641977594,32.2616083615,station,None,,,
138604484,-90.1878147646,32.2807305152,substation,230000,,South Jackson Substation,
138661925,-89.964460725,32.2884456412,station,None,,Rankin Substation,Entergy Mississippi
99284610,-90.3292873967,32.3111556124,substation,500000,,Ray Braswell Substation,
138615952,-90.216530742,32.3603638169,substation,230000,,Rex Brown 230kV Substation,
165359712,-90.3713744606,32.3605788703,sub_station,None,,,
90962691,-90.0399789217,34.9936916289,substation,None,,,
90962732,-90.0484481423,34.9964221484,station,500000,,U.S. TVA FREEPORT 500 KV SUBSTATION,
106780294,-89.3536897092,31.2815221316,station,None,,Hattiesburg Southwest Substation,Mississippi Power Company
186559904,-89.3370433385,31.1939430877,station,None,,,
186576152,-89.7716601233,30.9267920792,station,None,,,
186570753,-89.1016684088,31.6907966671,sub_station,None,,,
186580858,-88.8347856366,32.163444354,station,None,,,
186577139,-88.6096214356,32.1045617857,station,None,,,
107036682,-90.0655904478,32.5700597133,sub_station,None,,,
186949692,-90.0541267422,32.5856965084,station,None,,,
186995083,-90.018093396,34.9676334773,station,None,,,
139788302,-90.2146075013,32.3816862984,substation,500000-230000-115000,,Lakeover Substation,Entergy Mississippi
186935043,-90.1891407295,32.4539406985,station,None,,,
186933836,-90.1158010182,32.4073738595,substation,230000,,,
186933828,-90.0550083849,32.3498064905,substation,230000,,,
186933833,-90.0981661498,32.4118782279,substation,230000,,,
165359715,-90.2195706181,32.3786986494,generator,None,,,
165797608,-89.9067413327,30.7852343684,sub_station,None,,,
186940708,-90.016616287,32.3587361733,station,None,,,
186994190,-90.2630152158,34.8615432696,station,None,,,
186994186,-90.1690757822,34.9390841407,station,None,,,
186988851,-90.3838183417,34.671368873,station,None,,Tunica Substation,Entergy Mississippi
98939040,-89.6816028297,33.014560438,station,None,,McAdams Substation,Entergy Mississippi
186973554,-90.6338258697,33.4390991925,station,None,,Indianola Substation,Entergy Mississippi
186951652,-89.6677956553,33.0121067934,station,None,,,
186949697,-89.9363032435,32.9319392261,substation,None,,,
186949693,-89.9995320219,32.6176617289,station,None,,,
186949672,-90.1373596655,32.5154350043,station,None,,Bozeman Road Substation,Entergy Mississippi
186949673,-90.0837060167,32.5113616763,station,None,,Yandell Road Substation,Entergy Mississippi
186935880,-90.0793695782,32.4677885855,station,None,,,
139893291,-88.5169394396,30.3905920162,substation,None,,,
25052353,-88.7675416271,30.417460041,substation,None,,,
186370095,-88.5138065911,30.4125743465,substation,230000,,,
165797604,-88.1966549338,30.5268530973,substation,230000-115000,60,Theodore Substation,
165797603,-88.5532834462,30.5314638666,substation,500000-230000,60,Daniel Station,
186438704,-88.5658758327,30.647970585,substation,230000-115000,60,,
419990965,-87.9994608553,31.0008791553,plant,None,,Barry Electric Generating Plant,
186519100,-88.9212273502,30.4974011043,substation,None,,,
186526644,-89.3358766664,30.9127115624,station,None,,,
186986193,-90.4700847013,34.480030385,station,None,,,
186573893,-89.7286402933,30.2668199477,station,None,,,
186539098,-89.5927226383,30.3099506401,station,None,,,
186987595,-90.5623351055,34.1832431592,station,None,,,
186539088,-89.3947153171,30.4115840167,station,None,,,
168978641,-88.794679676,30.8758789549,sub_station,None,,,
186403426,-88.5150127069,31.021767986,substation,230000,60,,
186986195,-89.9242592684,34.1897693593,station,None,,,
107091304,-89.9351200865,34.3320379669,sub_station,None,,Batesville Substation,
186981876,-89.9012806834,33.9655961248,station,None,,Tillatoba Substation,Entergy Mississippi
186986192,-89.9089304883,34.0793729332,station,None,,,
186986197,-89.927755027,34.3329651002,station,None,,,
186403435,-88.0363193831,31.2250969873,station,None,,,
165797605,-88.5543053266,30.5303974661,substation,None,,,
165797610,-88.2944512773,30.695466385,substation,230000-115000,60,Big Creek Substation,Alabama Power Company
186258679,-88.2364779922,31.4964566066,station,None,,Chatom Substation,Powersouth Electric Cooperative
186258681,-88.6958677306,31.6765664499,substation,None,,,
420139939,-90.9271570726,32.2844195469,plant,None,,,
99456116,-90.6441142948,31.5243940427,substation,500000-115000,,Franklin Substation,
165914379,-88.9375100842,34.5410903466,station,None,,,
98117841,-89.2003916829,34.828780612,substation,None,,Benton Substation,
98699542,-88.8586124703,34.3775587179,station,None,,,
138642521,-89.9063047917,30.7827715237,station,None,,Bogalusa Substation,
139788318,-88.6532774662,33.6356934311,station,None,,West Point Substation,TVA
98932772,-89.2099771494,33.3859385678,station,None,,,
98945649,-88.3164289428,33.6476685957,substation,None,,Lowndes Substation,
165359001,-89.6750872095,33.0139260159,generator,None,,,
98934338,-89.4212869475,33.2902419343,substation,None,,Wolf Creek Substation,Entergy
98934339,-89.412713915,33.2983286282,substation,None,,French Camp Substation,TVA
98068261,-89.7452839607,35.173997597,substation,500000,,Cordova Substation,
97824719,-90.1544814862,35.0507823328,station,None,,,
139442863,-90.9288071445,32.2813894154,substation,500000-115000,60,Baxter Wilson Substation,
164511228,-91.0441364368,32.0051794312,substation,500000,60,Grand Gulf Substation,
139462203,-90.8794640804,30.7498300167,substation,500000,,Mc Knight Substation,
130060636,-88.557825229,30.5372102105,plant,None,,Victor J. Daniel Electric Generating Plant,
263373876,-89.2021315387,34.8350932356,plant,None,,Magnolia Power Plant,TVA
164419160,-88.2725914928,33.6494942578,substation,None,,Caledonia Substation,
164419161,-88.271968038,33.6483278672,substation,None,,Caledonia 500 kv Switching Yard,
98945651,-88.2578251365,33.6515712281,substation,500000,,West Vernon Substation,
