n_id,longitude,latitude,type,voltage,frequency,name,operator
386517398,-108.423221561,35.4854889949,substation,None,,,
386703526,-108.752415501,35.5782785903,substation,None,,,
182451300,-108.08720936,35.4160174164,substation,None,,,
386532490,-107.662127497,35.4873010844,substation,None,,,
386531504,-107.650541599,35.3736118748,substation,None,,,
386557506,-108.196688574,35.537889052,substation,None,,,
182451291,-107.848269,35.4027162159,substation,None,,,
136341780,-106.530499397,35.0514440603,station,None,,Sandia Substation,PNM
136351968,-106.545227252,35.0317499142,substation,None,60,Kirtland Substation,PNM
136391453,-106.709322999,35.3269051789,sub_station,None,,,
136391455,-106.615973332,35.3106409612,substation,None,,Pachmann Substation,
386235677,-106.726683839,35.1130070594,substation,None,,West Mesa Switching Station,PNM
40171275,-106.665049873,35.2737282213,substation,None,,,
136391116,-106.482945489,35.3486253641,substation,None,,,
130675934,-108.815423862,35.5933065821,substation,None,,,
386517396,-107.939638376,35.257750984,substation,None,,,
386520410,-107.853023091,35.39166425,substation,None,,,
136334404,-106.723559799,35.1140354546,substation,None,,West Mesa Switching Station,PNM
386523575,-107.357114704,35.2726408206,substation,None,,,
386523573,-107.357627817,35.2720902297,substation,None,,,
188542519,-106.725403524,35.1246087137,substation,None,,,
337697782,-107.245707248,35.2280388215,substation,None,,,
183334335,-104.451410192,33.4522434065,station,None,,Chaves County Substation,Southwestern Public Service Company
183334378,-104.461095017,33.365878794,station,None,,,
136485236,-106.602701033,35.1714488604,station,None,,Reeves Substation,
136334407,-106.660753434,35.1054507952,station,None,,,
386518266,-108.082336147,35.4137585516,plant,None,,,
386250469,-107.266154378,35.2762432418,substation,None,,,
183255044,-102.767649774,33.1249041411,station,None,,,
183387721,-103.313857624,32.7392747404,station,None,,,
183373829,-104.200425482,32.4453464143,sub_station,None,,,
183387714,-103.965242647,32.5058831015,station,None,,,
164252422,-103.170871728,34.3017738208,sub_station,None,,,
164252420,-102.569986639,34.181351595,sub_station,None,,Tolk Substation,
365921885,-103.170797345,34.3913844888,station,None,,,
365634136,-103.249983324,34.4114979646,station,None,,,
164252436,-103.337878769,34.3028580393,station,None,,,
127586951,-108.044151412,35.796439876,station,None,,,
132777028,-108.270965016,36.2847289296,substation,None,,,
164288138,-104.240869839,32.8143760505,sub_station,None,,Eddy HVDC Tie,Southwestern Public Service Company
183371429,-103.353104818,32.7133503658,sub_station,None,,,
177431183,-104.413533208,32.5806797854,substation,None,,,
104762766,-108.477331662,36.7971492203,substation,None,,Shiprock Substation,
162513838,-108.466503039,37.4305205485,sub_station,None,,Lost Canyon Substation,
183349093,-103.858385201,33.9907223581,station,None,,,
182451287,-108.27099474,36.2790137664,substation,None,,,
182451290,-108.272883386,36.4852403126,substation,None,,,
104771005,-108.483986443,36.6890435448,substation,None,,,
183387719,-103.309871341,32.7318049563,station,None,,,
182451292,-108.233086794,36.4935801312,substation,None,,,
163831543,-108.155133784,36.5217258693,substation,None,,,
182451293,-108.252628974,36.5209113546,substation,None,,,
182451299,-108.154973265,36.5235265193,substation,None,,,
183349100,-103.82958182,33.9612569623,station,None,,,
164252418,-103.174336045,34.3009582825,sub_station,None,,Blackwater HVDC Tie,
136460054,-106.108754006,35.7641865616,station,None,,Norton Substation,
136370111,-106.855189289,35.3269616984,station,None,,Rio Puerco Substation,PNM
163267075,-109.172336914,32.966875942,substation,None,,Greenlee Substation,
163546902,-108.599319764,32.4036300359,substation,None,,Hidalgo Substation,
163763960,-106.587450587,31.8048572606,substation,None,,Diablo Substation,
163732844,-107.778978111,32.302899046,substation,None,,Luna Substation,
104746095,-109.160969409,34.3118688979,substation,None,,,
104762756,-108.442345488,36.801994806,substation,None,,San Juan Substation,
130675935,-108.817515959,35.5928273838,substation,None,,McKinley Substation,
87263427,-108.478379729,36.6879046989,plant,None,,Four Corners Generating Station,APS
164023133,-106.158551887,36.1116862791,sub_station,None,,Ojo Substation,
104762763,-108.442136122,36.8168629784,substation,345000,,,
164288137,-106.138167065,32.5194010044,sub_station,None,,Amrad Substation,
164133479,-106.250548644,31.8260917535,sub_station,None,,Caliente Substation,
98685654,-108.015592228,37.1844087631,substation,345000,,Hesperus Substation,
426046888,-108.43804626,36.8024901355,plant,None,,San Juan plant,
104770998,-108.485641374,36.6872751963,substation,None,,,
164090950,-106.712359746,32.3326644773,sub_station,None,,Arroyo Substation,
163763966,-106.434810768,31.9841615453,substation,None,,Newman Substation,
